postcode;woonplaats;provincie;latitude;longitude
1821;Alkmaar;Noord-Holland;52.62935205;4.758069054
1822;Alkmaar;Noord-Holland;52.65014104;4.782734787
1823;Alkmaar;Noord-Holland;52.63274405;4.757483191
1824;Alkmaar;Noord-Holland;52.64266436;4.756588834
1825;Alkmaar;Noord-Holland;52.65612142;4.746991017
1826;Alkmaar;Noord-Holland;52.65838049;4.764225336
1827;Alkmaar;Noord-Holland;52.66879682;4.762877174
1829;Oudorp;Noord-Holland;52.63895976;4.774904973
1830;Koedijk;Noord-Holland;52.68742399;4.735339892
1831;Koedijk;Noord-Holland;52.67477755;4.753412091
1832;Koedijk;Noord-Holland;52.68308107;4.740476262
1834;Sint Pancras;Noord-Holland;52.66312446;4.780404006
1840;Stompetoren;Noord-Holland;52.60980061;4.840372881
1841;Stompetoren;Noord-Holland;52.61737426;4.826264079
1842;Oterleek;Noord-Holland;52.63731515;4.8355633
1843;Grootschermer;Noord-Holland;52.58885003;4.837186325
1844;Zuidschermer;Noord-Holland;52.59453301;4.818005951
1846;Zuidschermer;Noord-Holland;52.55901168;4.779103451
1847;Zuidschermer;Noord-Holland;52.60182622;4.769886626
1850;Heiloo;Noord-Holland;52.61960996;4.720598891
1851;Heiloo;Noord-Holland;52.61839061;4.720756427
1852;Heiloo;Noord-Holland;52.60396225;4.690367126
1853;Heiloo;Noord-Holland;52.59266275;4.70022805
1860;Bergen (NH);Noord-Holland;51.97430132;4.507413088
1861;Bergen (NH);Noord-Holland;52.66613911;4.675961477
1862;Bergen (NH);Noord-Holland;52.6661412;4.720367985
1865;Bergen aan Zee;Noord-Holland;52.66555468;4.637003617
1870;Schoorl;Noord-Holland;52.72131138;4.675730692
1871;Schoorl;Noord-Holland;52.74146634;4.668408859
1873;Groet;Noord-Holland;52.72396608;4.670425676
1900;Castricum;Noord-Holland;52.54599229;4.659442557
1901;Castricum;Noord-Holland;52.57714945;4.662670165
1902;Castricum;Noord-Holland;52.54508639;4.67647199
1906;Limmen;Noord-Holland;52.56944584;4.694246729
1910;Uitgeest;Noord-Holland;52.52043837;4.709631311
1911;Uitgeest;Noord-Holland;52.52397843;4.708681053
1920;Akersloot;Noord-Holland;52.56044286;4.730896857
1921;Akersloot;Noord-Holland;52.5610058;4.735233875
1930;Egmond aan Zee;Noord-Holland;52.61696391;4.621153263
1931;Egmond aan Zee;Noord-Holland;52.61433384;4.62664983
1934;Egmond aan den Hoef;Noord-Holland;52.61773979;4.653424227
1935;Egmond-Binnen;Noord-Holland;52.5955295;4.645622275
1940;Beverwijk;Noord-Holland;50.08237304;4.447419173
1941;Beverwijk;Noord-Holland;52.48440661;4.656376708
1942;Beverwijk;Noord-Holland;52.48207097;4.646985275
1943;Beverwijk;Noord-Holland;52.48681731;4.648779246
1944;Beverwijk;Noord-Holland;52.49257056;4.654145816
1945;Beverwijk;Noord-Holland;52.49750598;4.653010066
1946;Beverwijk;Noord-Holland;52.49151157;4.671531257
1947;Beverwijk;Noord-Holland;52.48716225;4.6617843
1948;Beverwijk;Noord-Holland;52.48618854;4.677895134
1949;Wijk aan Zee;Noord-Holland;52.49271918;4.584537741
1950;Velsen-Noord;Noord-Holland;52.474393;4.649146944
1951;Velsen-Noord;Noord-Holland;52.47834711;4.632574294
1954;Tiel;Gelderland;51.89074977;5.414892912
1960;Heemskerk;Noord-Holland;52.51665111;4.671052767
1961;Heemskerk;Noord-Holland;52.51162063;4.6682656
1962;Heemskerk;Noord-Holland;52.51476234;4.670600934
1963;Heemskerk;Noord-Holland;52.52103608;4.688165632
1964;Heemskerk;Noord-Holland;52.5037797;4.66914325
1965;Heemskerk;Noord-Holland;52.4991402;4.658366139
1966;Heemskerk;Noord-Holland;52.49584236;4.685309118
1967;Heemskerk;Noord-Holland;52.49280894;4.693436315
1968;Heemskerk;Noord-Holland;52.51992401;4.650627905
1969;Heemskerk;Noord-Holland;52.50876064;4.642040491
1970;IJmuiden;Noord-Holland;52.46260158;4.624907222
1971;IJmuiden;Noord-Holland;52.45834999;4.628083594
1972;IJmuiden;Noord-Holland;52.45650752;4.613256237
1973;IJmuiden;Noord-Holland;52.45459297;4.59773872
1974;IJmuiden;Noord-Holland;52.44692218;4.567650028
1975;IJmuiden;Noord-Holland;52.46238593;4.587384513
1976;IJmuiden;Noord-Holland;52.45381887;4.586437048
1980;Velsen-Zuid;Noord-Holland;52.46150574;4.649430671
1981;Velsen-Zuid;Noord-Holland;52.45927864;4.652476007
1985;Driehuis NH;Noord-Holland;52.4460565;4.643663656
1990;Velserbroek;Noord-Holland;52.44347064;4.653853641
1991;Velserbroek;Noord-Holland;52.43168502;4.669269773
1992;Velserbroek;Noord-Holland;52.42979272;4.668026257
2000;Haarlem;Noord-Holland;52.38101577;4.645670327
2001;Haarlem;Noord-Holland;52.38101577;4.645670327
2002;Haarlem;Noord-Holland;52.38101577;4.645670327
2003;Haarlem;Noord-Holland;52.38101577;4.645670327
2011;Haarlem;Noord-Holland;52.38674147;4.634677908
2012;Haarlem;Noord-Holland;52.37235423;4.635675155
2013;Haarlem;Noord-Holland;52.37881533;4.623002264
2014;Haarlem;Noord-Holland;52.36729001;4.612697008
2015;Haarlem;Noord-Holland;52.37991755;4.608572908
2019;Haarlem;Noord-Holland;52.38068001;4.638582395
2021;Haarlem;Noord-Holland;52.3930583;4.647809175
2022;Haarlem;Noord-Holland;52.40467592;4.65423733
2023;Haarlem;Noord-Holland;52.39604058;4.629470028
2024;Haarlem;Noord-Holland;52.40865078;4.637513261
2025;Haarlem;Noord-Holland;52.41530547;4.645731492
2026;Haarlem;Noord-Holland;52.41658668;4.649782456
2031;Haarlem;Noord-Holland;52.38959009;4.65237982
2032;Haarlem;Noord-Holland;52.37799716;4.655059106
2033;Haarlem;Noord-Holland;52.37584388;4.650452846
2034;Haarlem;Noord-Holland;52.3565621;4.652447351
2035;Haarlem;Noord-Holland;52.3661657;4.663976258
2036;Haarlem;Noord-Holland;52.35462226;4.65512551
2037;Haarlem;Noord-Holland;52.35740913;4.663444531
2040;Zandvoort;Noord-Holland;52.37628813;4.530267031
2041;Zandvoort;Noord-Holland;52.37642388;4.531607073
2042;Zandvoort;Noord-Holland;52.36995227;4.525911891
2050;Overveen;Noord-Holland;52.38987637;4.610060785
2051;Overveen;Noord-Holland;52.39078527;4.609577446
2060;Bloemendaal;Noord-Holland;52.41023614;4.611644652
2061;Bloemendaal;Noord-Holland;52.42100435;4.624687786
2063;Spaarndam gem. Haarlem;Noord-Holland;52.41281979;4.676629262
2064;Spaarndam;Noord-Holland;52.40471152;4.680695673
2065;Haarlemmerliede;Noord-Holland;52.38933142;4.68538869
2070;Santpoort-Noord;Noord-Holland;52.42278325;4.640236815
2071;Santpoort-Noord;Noord-Holland;52.43606477;4.643256288
2080;Santpoort-Zuid;Noord-Holland;52.41993142;4.632939119
2082;Santpoort-Zuid;Noord-Holland;52.42014606;4.62848521
2100;Heemstede;Noord-Holland;52.35787277;4.622347156
2101;Heemstede;Noord-Holland;52.34855764;4.614780719
2102;Heemstede;Noord-Holland;52.35323093;4.635205286
2103;Heemstede;Noord-Holland;52.3394956;4.626210674
2104;Heemstede;Noord-Holland;52.33150594;4.607243832
2105;Heemstede;Noord-Holland;52.35253813;4.6046552
2106;Heemstede;Noord-Holland;52.36016266;4.60915324
2110;Aerdenhout;Noord-Holland;52.36573819;4.578866213
2111;Aerdenhout;Noord-Holland;52.36730616;4.581430632
2114;Vogelenzang;Noord-Holland;52.31844008;4.578646253
2116;Bentveld;Noord-Holland;52.36422429;4.568637591
2120;Bennebroek;Noord-Holland;52.32631076;4.595859813
2121;Bennebroek;Noord-Holland;52.32444245;4.592200522
2130;Hoofddorp;Noord-Holland;52.3131709;4.693837039
2131;Hoofddorp;Noord-Holland;52.30316734;4.682865084
2132;Hoofddorp;Noord-Holland;52.29871805;4.691967487
2133;Hoofddorp;Noord-Holland;52.30959059;4.665152182
2134;Hoofddorp;Noord-Holland;52.31020768;4.633558437
2135;Hoofddorp;Noord-Holland;52.30293337;4.662081944
2136;Zwaanshoek;Noord-Holland;52.31378422;4.612540682
2140;Vijfhuizen;Noord-Holland;52.35115545;4.678913022
2141;Vijfhuizen;Noord-Holland;52.35186366;4.686729836
2142;Cruquius;Noord-Holland;52.33111719;4.643896579
2143;Boesingheliede;Noord-Holland;52.36455295;4.718789305
2144;Beinsdorp;Noord-Holland;52.28593846;4.592399228
2150;Nieuw-Vennep;Noord-Holland;51.97430132;4.507413088
2151;Nieuw-Vennep;Noord-Holland;52.26908623;4.608204112
2152;Nieuw-Vennep;Noord-Holland;52.26650157;4.635080316
2153;Nieuw-Vennep;Noord-Holland;52.23598758;4.6330288
2154;Burgerveen;Noord-Holland;52.24125804;4.682636339
2155;Leimuiderbrug;Noord-Holland;52.23315143;4.671754278
2156;Weteringbrug;Noord-Holland;52.22260152;4.648965185
2157;Abbenes;Noord-Holland;52.2325392;4.592173359
2158;Buitenkaag;Noord-Holland;52.22109864;4.561654672
2159;Kaag;Zuid-Holland;52.21779089;4.559649657
2160;Lisse;Zuid-Holland;52.26507926;4.559034793
2161;Lisse;Zuid-Holland;52.26149596;4.552472022
2162;Lisse;Zuid-Holland;52.24243072;4.560881201
2163;Lisse;Zuid-Holland;52.26732816;4.554384242
2165;Lisserbroek;Noord-Holland;52.25750086;4.574895831
2166;Sassenheim;Zuid-Holland;51.97430132;4.507413088
2170;Sassenheim;Zuid-Holland;52.22233515;4.513888647
2171;Sassenheim;Zuid-Holland;52.22712638;4.529309541
2172;Sassenheim;Zuid-Holland;52.22626344;4.529659887
2180;Hillegom;Zuid-Holland;52.30353891;4.586499116
2181;Hillegom;Zuid-Holland;52.29312036;4.59488479
2182;Hillegom;Zuid-Holland;52.3116978;4.5881094
2190;De Zilk;Zuid-Holland;52.30011311;4.546910234
2191;De Zilk;Zuid-Holland;52.30094894;4.543019546
2200;Noordwijk;Zuid-Holland;52.21838654;4.433625614
2201;Noordwijk;Zuid-Holland;52.23964649;4.447742045
2202;Noordwijk;Zuid-Holland;52.244529;4.440495502
2203;Noordwijk;Zuid-Holland;52.23975618;4.453674516
2204;Noordwijk;Zuid-Holland;52.2684476;4.468948299
2210;Noordwijkerhout;Zuid-Holland;52.26435759;4.493406546
2211;Noordwijkerhout;Zuid-Holland;52.25693883;4.498603454
2215;Voorhout;Zuid-Holland;52.22925835;4.500279693
2220;Katwijk;Zuid-Holland;52.20692178;4.411651637
2221;Katwijk;Zuid-Holland;52.20342227;4.421464703
2222;Katwijk;Zuid-Holland;52.19979701;4.430625695
2223;Katwijk;Zuid-Holland;52.18606012;4.422576802
2224;Katwijk;Zuid-Holland;52.19935755;4.409249416
2225;Katwijk;Zuid-Holland;52.20282516;4.403530144
2230;Rijnsburg;Zuid-Holland;52.18395122;4.446353456
2231;Rijnsburg;Zuid-Holland;52.18238986;4.43838013
2235;Valkenburg;Zuid-Holland;52.18056829;4.430134426
2240;Wassenaar;Zuid-Holland;52.14098902;4.407834725
2241;Wassenaar;Zuid-Holland;52.14221483;4.409692469
2242;Wassenaar;Zuid-Holland;52.14324295;4.393914676
2243;Wassenaar;Zuid-Holland;52.12509581;4.374608408
2244;Wassenaar;Zuid-Holland;52.11281284;4.359282937
2245;Wassenaar;Zuid-Holland;52.10761021;4.364005539
2250;Voorschoten;Zuid-Holland;52.12077629;4.445712247
2251;Voorschoten;Zuid-Holland;52.12886361;4.463450367
2252;Voorschoten;Zuid-Holland;52.12631845;4.441014836
2253;Voorschoten;Zuid-Holland;52.13846994;4.461812586
2254;Voorschoten;Zuid-Holland;52.12831098;4.427104785
2260;Leidschendam;Zuid-Holland;52.09926984;4.392354147
2261;Leidschendam;Zuid-Holland;52.10223897;4.398147704
2262;Leidschendam;Zuid-Holland;52.08950564;4.382287317
2263;Leidschendam;Zuid-Holland;52.09498843;4.399246053
2264;Leidschendam;Zuid-Holland;52.08414189;4.392505582
2265;Leidschendam;Zuid-Holland;52.08040717;4.396262631
2266;Leidschendam;Zuid-Holland;52.09532824;4.465746501
2267;Leidschendam;Zuid-Holland;52.05851738;4.357469893
2270;Voorburg;Zuid-Holland;52.07847556;4.385498579
2271;Voorburg;Zuid-Holland;52.07157945;4.369428564
2272;Voorburg;Zuid-Holland;52.07805169;4.386863576
2273;Voorburg;Zuid-Holland;52.07583262;4.359727417
2274;Voorburg;Zuid-Holland;52.0711484;4.354310357
2275;Voorburg;Zuid-Holland;52.06388312;4.350649419
2280;Rijswijk;Zuid-Holland;52.0590334;4.336146313
2281;Rijswijk;Zuid-Holland;52.05479977;4.340120985
2282;Rijswijk;Zuid-Holland;52.05506494;4.332980683
2283;Rijswijk;Zuid-Holland;52.04032746;4.323951734
2284;Rijswijk;Zuid-Holland;52.03774376;4.316770571
2285;Rijswijk;Zuid-Holland;52.03950181;4.292848483
2286;Rijswijk;Zuid-Holland;52.02919566;4.311907259
2287;Rijswijk;Zuid-Holland;52.0324553;4.327166781
2288;Rijswijk;Zuid-Holland;52.03934834;4.329069257
2289;Rijswijk;Zuid-Holland;52.05142905;4.346335176
2290;Wateringen;Zuid-Holland;52.02586923;4.283943804
2291;Wateringen;Zuid-Holland;52.02074077;4.27280687
2292;Wateringen;Zuid-Holland;52.01828246;4.288557403
2295;Kwintsheul;Zuid-Holland;52.01526451;4.253922897
2300;Leiden;Zuid-Holland;52.15958471;4.479015476
2301;Leiden;Zuid-Holland;52.15958471;4.479015476
2302;Leiden;Zuid-Holland;52.15958471;4.479015476
2303;Leiden;Zuid-Holland;52.15958471;4.479015476
2311;Leiden;Zuid-Holland;52.1530912;4.485449143
2312;Leiden;Zuid-Holland;52.16189396;4.487762434
2313;Leiden;Zuid-Holland;52.15107785;4.488274207
2314;Leiden;Zuid-Holland;52.1525067;4.518294757
2315;Leiden;Zuid-Holland;52.16416013;4.514312139
2316;Leiden;Zuid-Holland;52.16349672;4.505611367
2317;Leiden;Zuid-Holland;52.17646437;4.505640043
2318;Leiden;Zuid-Holland;52.18017296;4.503097746
2321;Leiden;Zuid-Holland;52.15780731;4.476278168
2322;Leiden;Zuid-Holland;52.13959594;4.507280346
2323;Leiden;Zuid-Holland;52.13561157;4.480351061
2324;Leiden;Zuid-Holland;52.14305028;4.471108455
2331;Leiden;Zuid-Holland;52.15431744;4.453991191
2332;Leiden;Zuid-Holland;52.15784206;4.469233133
2333;Leiden;Zuid-Holland;52.16578817;4.480559407
2334;Leiden;Zuid-Holland;52.16952031;4.483912328
2340;Oegstgeest;Zuid-Holland;52.18086176;4.449483177
2341;Oegstgeest;Zuid-Holland;52.18033878;4.478432874
2342;Oegstgeest;Zuid-Holland;52.17851311;4.453301691
2343;Oegstgeest;Zuid-Holland;52.19668535;4.479101767
2350;Leiderdorp;Zuid-Holland;52.15080036;4.52337543
2351;Leiderdorp;Zuid-Holland;52.14560745;4.534924015
2352;Leiderdorp;Zuid-Holland;52.16473943;4.51953081
2353;Leiderdorp;Zuid-Holland;52.15871409;4.528935208
2355;Hoogmade;Zuid-Holland;52.17106238;4.585689475
2360;Warmond;Zuid-Holland;52.19975487;4.509345426
2361;Warmond;Zuid-Holland;52.18928688;4.493329976
2362;Warmond;Zuid-Holland;52.2054761;4.558065624
2370;Roelofarendsveen;Zuid-Holland;52.19352848;4.615072237
2371;Roelofarendsveen;Zuid-Holland;52.2083469;4.631897143
2374;Oud Ade;Zuid-Holland;52.19073845;4.564614846
2375;Rijpwetering;Zuid-Holland;52.18854465;4.586159075
2376;Nieuwe Wetering;Zuid-Holland;52.20682765;4.617552083
2377;Oude Wetering;Zuid-Holland;52.21734684;4.642122149
2380;Zoeterwoude;Zuid-Holland;52.11670792;4.497439201
2381;Zoeterwoude;Zuid-Holland;52.12006734;4.497762715
2382;Zoeterwoude;Zuid-Holland;52.14407237;4.52384964
2390;Hazerswoude-Dorp;Zuid-Holland;51.97430132;4.507413088
2391;Hazerswoude-Dorp;Zuid-Holland;52.08868532;4.621942367
2394;Hazerswoude-Rijndijk;Zuid-Holland;52.1285156;4.590197079
2396;Koudekerk aan den Rijn;Zuid-Holland;52.13557672;4.605186636
2400;Alphen aan den Rijn;Zuid-Holland;52.14464126;4.654555707
2401;Alphen aan den Rijn;Zuid-Holland;52.14853041;4.644818655
2402;Alphen aan den Rijn;Zuid-Holland;52.14328918;4.670039116
2403;Alphen aan den Rijn;Zuid-Holland;52.14454036;4.685278814
2404;Alphen aan den Rijn;Zuid-Holland;52.1384785;4.652463144
2405;Alphen aan den Rijn;Zuid-Holland;52.13436591;4.660568122
2406;Alphen aan den Rijn;Zuid-Holland;52.13023975;4.663380678
2407;Alphen aan den Rijn;Zuid-Holland;52.11095608;4.71189378
2408;Alphen aan den Rijn;Zuid-Holland;52.11454662;4.645276683
2409;Hazerswoude-Dorp;Zuid-Holland;52.10318099;4.63663363
2410;Bodegraven;Zuid-Holland;52.08544126;4.74655838
2411;Bodegraven;Zuid-Holland;52.08730785;4.750996283
2412;Bodegraven;Zuid-Holland;52.07703862;4.761860182
2415;Nieuwerbrug aan den Rijn;Zuid-Holland;52.07736978;4.821012227
2420;Nieuwkoop;Zuid-Holland;52.13288835;4.762352654
2421;Nieuwkoop;Zuid-Holland;52.14714594;4.763846549
2430;Noorden;Zuid-Holland;52.16338097;4.814520762
2431;Noorden;Zuid-Holland;52.16338097;4.814520762
2432;Noorden;Zuid-Holland;52.17041436;4.84805689
2435;Zevenhoven;Zuid-Holland;52.18232442;4.780475877
2440;Nieuwveen;Zuid-Holland;52.19471128;4.754126941
2441;Nieuwveen;Zuid-Holland;52.1866292;4.758951361
2445;Aarlanderveen;Zuid-Holland;52.14018071;4.727809587
2450;Leimuiden;Zuid-Holland;52.22648544;4.681982575
2451;Leimuiden;Zuid-Holland;52.22097896;4.672983786
2460;Ter Aar;Zuid-Holland;52.16625453;4.706784362
2461;Ter Aar;Zuid-Holland;52.16504905;4.704406626
2465;Rijnsaterwoude;Zuid-Holland;52.20261609;4.669585064
2470;Zwammerdam;Zuid-Holland;52.10499762;4.729873754
2471;Zwammerdam;Zuid-Holland;52.10600135;4.728733424
2480;Woubrugge;Zuid-Holland;52.16700471;4.637074108
2481;Woubrugge;Zuid-Holland;52.16772771;4.643195255
2490;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2491;'s-Gravenhage;Zuid-Holland;52.06780472;4.390457702
2492;'s-Gravenhage;Zuid-Holland;52.07097533;4.404382324
2493;'s-Gravenhage;Zuid-Holland;52.06385153;4.393069647
2495;'s-Gravenhage;Zuid-Holland;52.05891236;4.360904761
2496;'s-Gravenhage;Zuid-Holland;52.04330595;4.373196356
2497;'s-Gravenhage;Zuid-Holland;52.03380529;4.362592507
2498;'s-Gravenhage;Zuid-Holland;52.03417225;4.384976785
2500;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2501;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2502;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2503;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2504;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2505;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2506;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2507;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2508;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2509;'s-Gravenhage;Zuid-Holland;51.97430132;4.507413088
2511;'s-Gravenhage;Zuid-Holland;52.07663057;4.30986727
2512;'s-Gravenhage;Zuid-Holland;52.07514905;4.29955584
2513;'s-Gravenhage;Zuid-Holland;52.07689002;4.307178583
2514;'s-Gravenhage;Zuid-Holland;52.08810835;4.310833587
2515;'s-Gravenhage;Zuid-Holland;52.07037118;4.310783553
2516;'s-Gravenhage;Zuid-Holland;52.06129326;4.334658923
2517;'s-Gravenhage;Zuid-Holland;52.0824463;4.281849863
2518;'s-Gravenhage;Zuid-Holland;52.07970385;4.291802825
2521;'s-Gravenhage;Zuid-Holland;52.06169848;4.31784054
2522;'s-Gravenhage;Zuid-Holland;52.06112283;4.322717778
2523;'s-Gravenhage;Zuid-Holland;52.05706787;4.318068841
2524;'s-Gravenhage;Zuid-Holland;52.05149159;4.315211705
2525;'s-Gravenhage;Zuid-Holland;52.06730482;4.300189538
2526;'s-Gravenhage;Zuid-Holland;52.07111382;4.303522492
2531;'s-Gravenhage;Zuid-Holland;52.05609619;4.297013943
2532;'s-Gravenhage;Zuid-Holland;52.04474175;4.296295471
2533;'s-Gravenhage;Zuid-Holland;52.05060116;4.289426456
2541;'s-Gravenhage;Zuid-Holland;52.04248979;4.281355562
2542;'s-Gravenhage;Zuid-Holland;52.03627147;4.270063681
2543;'s-Gravenhage;Zuid-Holland;52.0379555;4.254396377
2544;'s-Gravenhage;Zuid-Holland;52.04254414;4.250396055
2545;'s-Gravenhage;Zuid-Holland;52.0495752;4.280904749
2546;'s-Gravenhage;Zuid-Holland;52.05610883;4.269939052
2547;'s-Gravenhage;Zuid-Holland;52.062831;4.271381986
2548;'s-Gravenhage;Zuid-Holland;52.02856942;4.286591237
2551;'s-Gravenhage;Zuid-Holland;52.05939595;4.228042382
2552;'s-Gravenhage;Zuid-Holland;52.05298363;4.238522473
2553;'s-Gravenhage;Zuid-Holland;52.0539211;4.231239451
2554;'s-Gravenhage;Zuid-Holland;52.06705728;4.22390899
2555;'s-Gravenhage;Zuid-Holland;52.06543627;4.239140435
2561;'s-Gravenhage;Zuid-Holland;52.06985523;4.277320537
2562;'s-Gravenhage;Zuid-Holland;52.07919478;4.283952628
2563;'s-Gravenhage;Zuid-Holland;52.07646701;4.275282639
2564;'s-Gravenhage;Zuid-Holland;52.0646316;4.256194401
2565;'s-Gravenhage;Zuid-Holland;52.07634502;4.264788364
2566;'s-Gravenhage;Zuid-Holland;52.07943487;4.253893743
2571;'s-Gravenhage;Zuid-Holland;52.07046464;4.287920108
2572;'s-Gravenhage;Zuid-Holland;52.06193968;4.295176329
2573;'s-Gravenhage;Zuid-Holland;52.06543712;4.284226002
2574;'s-Gravenhage;Zuid-Holland;52.06618115;4.276415931
2581;'s-Gravenhage;Zuid-Holland;52.09029788;4.269959073
2582;'s-Gravenhage;Zuid-Holland;52.08715429;4.273601319
2583;'s-Gravenhage;Zuid-Holland;52.10346239;4.269583279
2584;'s-Gravenhage;Zuid-Holland;52.10510092;4.28309625
2585;'s-Gravenhage;Zuid-Holland;52.09191189;4.296802344
2586;'s-Gravenhage;Zuid-Holland;52.11115158;4.280433697
2587;'s-Gravenhage;Zuid-Holland;52.1144772;4.28895358
2591;'s-Gravenhage;Zuid-Holland;52.09545801;4.364786463
2592;'s-Gravenhage;Zuid-Holland;52.09719385;4.358284204
2593;'s-Gravenhage;Zuid-Holland;52.08684793;4.343495103
2594;'s-Gravenhage;Zuid-Holland;52.08969329;4.339059694
2595;'s-Gravenhage;Zuid-Holland;52.08149811;4.333660536
2596;'s-Gravenhage;Zuid-Holland;52.09328888;4.324609229
2597;'s-Gravenhage;Zuid-Holland;52.10183708;4.313132929
2600;Delft;Zuid-Holland;52.02435075;4.35258497
2601;Delft;Zuid-Holland;52.02435075;4.35258497
2611;Delft;Zuid-Holland;52.01594865;4.358103911
2612;Delft;Zuid-Holland;52.01280931;4.371971783
2613;Delft;Zuid-Holland;52.0105432;4.350678029
2614;Delft;Zuid-Holland;52.01167189;4.336574731
2616;Delft;Zuid-Holland;52.02278274;4.369564075
2622;Delft;Zuid-Holland;51.98324585;4.346251028
2623;Delft;Zuid-Holland;51.98217656;4.363892405
2624;Delft;Zuid-Holland;51.9921285;4.355950708
2625;Delft;Zuid-Holland;51.99647867;4.341617695
2626;Delft;Zuid-Holland;51.97888832;4.368652576
